en_sentence	translation	variety	county	orthography
We understand that, however, and subscribe money to keep him going.	هەر ڤەی باوەتە؛ هەر ڤەی باوەتە ئەی خودای ئەزیز؛ ڤەگەرد یارمەتی دەسەل توانا و یارمەتی کەرت؛ ڤەگەرد ئی قەیچیە ملیان قتا کە.	Sahneyi	Sahna	Laki Kurdish
If the nomads got no meat, who knows what they might think of doing; who knows anyhow what they may think of, even though they get meat every day.	دوما سەر جمانن تون پیرچەقەڵەل؛ یەکێ ئەژ چەقەڵەل ک قەیچی گوجین یەک لوو ژەنگ گرتێ گردووتێ دنان؛ هەتە نزیک.	Sahneyi	Sahna	Laki Kurdish
Not long ago the butcher thought he might at least spare himself the trouble of slaughtering, and so one morning he brought along a live ox.	یەیشە قەیچی ک قەیر فرەێکە مێنێیە مەکردم؛ ئێسکە تەماما بکەن دی! ئی قسە سەرکارەوان ئەرەب ئێ دەنگ بەرزا ڤە ئیمە مئوت؛ ک بەرچەپ هەرەکەت ڤا هەتووتێ نزیک ئیمە و داشت شەلاخ کەڵینێ ڤەنام هاوا خڕە میارد.	Sahneyi	Sahna	Laki Kurdish
But he will never dare to do that again.	گشت ڤە تونیکا تەرفەتوون بینا؛ ئەمان ئەژ دوورێکا ڤەشان یەکا ڤسان؛ ئی هەمکە هەیوانە هانە هووشکیان بردوو بگر پەرچین نزمێکا بین؛ ڤەگەرد پەڕاوێزێک ئەژ پتەپت چراخەل مرداو.	Sahneyi	Sahna	Laki Kurdish
I lay for a whole hour flat on the floor at the back of my workshop with my head muffled in all the clothes and rugs and pillows	ئەرەب ڤت: «سەروەرم؛ ڤەی شێوە؛ ئی بازییشەم دین و شنەفتین» و تا ڕەدەێک ک ئەدەب قەبیلەی ڕێ داوا دەس کردە خەنە.	Sahneyi	Sahna	Laki Kurdish
I had simply to keep from hearing the bellowing of that ox, which the nomads were leaping on from all sides, tearing morsels out of its living flesh with their teeth.	پرسیم: «سە تونیش مەزانین یانە چە مەیتن؟»	Sahneyi	Sahna	Laki Kurdish
It had been quiet for a long time before I risked coming out; they were lying overcome around the remains of the carcass like drunkards around a wine cask.	ڤت: هەڵبەت؛ سەروەرم؛ هەرکەسێ مەزانێ؛ تا ڕووژێ ئەرەب ها ئی دنیا ئی قەیچیە ڤەنامجا بێاوانەل مەگیردێ و ئێ ئایندە هەم تا قیامەت هەرها گیردین.	Sahneyi	Sahna	Laki Kurdish
This was the occasion when I fancied I actually saw the Emperor himself at a window of the palace.	پێشکەشێ مەکێ ڤە هەر ئورووپایێک ئەڕان ئەنجام ئە کار کەڵینە؛ هەر ئوروپایێ ڤەچەم یانە ئە کەسەسە ک مووشن گلەچن کریای خودایە.	Sahneyi	Sahna	Laki Kurdish
usually he never enters these outer rooms but spends all his time in the innermost garden;	ئی ‌حەیوانەلە ئومێد خام دێرن؛ شێتن؛ شێت خەس.	Sahneyi	Sahna	Laki Kurdish
yet on this occasion he was standing, or so at least it seemed to me, at one of the windows, watching with bent head the goings-on before his residence.	ئیمەیش ڤە بوونە یە دوسیانە مەگریم؛ یانە ئەڕا ئیمە حوکم سەگ دێرن؛ فرە خاس تر ئەژ سەگەل هومە.	Sahneyi	Sahna	Laki Kurdish
What is going to happen? we all ask ourselves.	ئێسکە تاماشا بکە یەک ئەژ شوتێرێلە ئیمشئو مردالا بییە؛ ڤتمە تا بارنێیە ئێرە.	Sahneyi	Sahna	Laki Kurdish
How long can we endure this burden and torment?	چوار بارکیش هەتن و لەش شوتێر هایشتنە ڤەردەم ئیمە.	Sahneyi	Sahna	Laki Kurdish
The Emperor's palace has drawn the nomads here but does not know how to drive them away again.	هالیپا ڤە زەمین نەرەسیە.	Sahneyi	Sahna	Laki Kurdish
The gate stays shut.	دەنگ چەقەڵەل هیزا گرت.	Sahneyi	Sahna	Laki Kurdish
the guards, who used to be always marching out and in with ceremony, keep close behind barred windows.	بگر دێرن گلە گلەیانە مەکڕنن ڤە تەرزێک ک ناوا ڤە هووچ شیوەێ پابەینەگەز؛ ڤە سەنگەسەنگ و زکەکڕە مانە نزیک.	Sahneyi	Sahna	Laki Kurdish
It is left to us artisans and tradesmen to save our country.	ئەرەبەل ئەژ ڤیر بردوون؛ نەفرەتان ئەژ ڤیر بردوون، بوو تێژێ لەش شوتێر ک هەر بوو ترێ نابودە مەکرد جادوویان کردوو	Sahneyi	Sahna	Laki Kurdish
but we are not equal to such a task; nor have we ever claimed to be capable of it.	ئێسکە دی یەک ڤەرنان مل لەش گردووتێ دنان؛ هەرە گەر یەکەم قەپ شاڕەگ شوتێر پەێدا کردووتێ.	Sahneyi	Sahna	Laki Kurdish
This is a misunderstanding of some kind; and it will be the ruin of us.	هەقاتی ترومپا گوجەر پڕ جموجوولێ ک بەیتێ؛ سفت و سەخت ئەمان بێ ئومێد؛ ئاگر گوڕاکریای کوورا بکێ؛ تەک تەک مایچەل گیانێ ماتە کیش و مەڕکیا.	Sahneyi	Sahna	Laki Kurdish
Before the Law	چێک نەکەتە نام ک کول چەقەڵەل هەرڤەی تەرزە هڵامات هاوردنە مل لەش و کووەێک دروسا کردن.	Sahneyi	Sahna	Laki Kurdish
a doorkeeper stands.	سەر کارەوان؛ شەلاخ بڕان ئەژ چەپ ئەژ ڕاست نیانام شانان.	Sahneyi	Sahna	Laki Kurdish
To this doorkeeper there comes a man from the country and prays for admittance to the Law.	سەرهیزدان؛ نەعشە و زاف گیانیان مەگردە ڤەر؛ ئەرەبەل ڤە نوا وژان موونستن؛ شەلاخ ماواردە نام قەپوزیان؛ قومچ کردێنە دوما.	Sahneyi	Sahna	Laki Kurdish
But the doorkeeper says that he cannot grant admittance at the moment.	ئەمان خووین شوتێر دی دوڵەمە دوڵەمە ڕشیاویە زەمین و هوڵمێک ڤەرن هیزەمەگرد. چەند گوڵە ئەژ لەش دڕیاوی.	Sahneyi	Sahna	Laki Kurdish
The man thinks it over and then asks if he will be allowed in later.	چەقەڵەل نەتوونستن تاو بارن؛ هەم هەتنە نزیک دوارە ئەرەب شەلاخ هیزدا؛ باڵ گرتمێ.	Sahneyi	Sahna	Laki Kurdish
"It is possible, says the doorkeeper, ""but not at the moment."" Since the gate stands open, as usual, and the doorkeeper steps to one side, the man stoops to peer through the gateway into the interior."	ڤت: حەق ها دەست؛ سەروەرم؛ بیلیم کاریان بکەن؛ هەڵبەت دی بایست بچیمن.	Sahneyi	Sahna	Laki Kurdish
"Observing that, the doorkeeper laughs and says: ""If you are so drawn to it, just try to go in despite my veto""."	ئەرزش تاماشا کردن دێرێ	Sahneyi	Sahna	Laki Kurdish
But take note: I am powerful.	حەیوانەل زەرەدارێکن هانە نییە؟ و چەنێک بەدانە نام چەم ئیمە مای!	Sahneyi	Sahna	Laki Kurdish
And I am only the least of the doorkeepers.	نۊسراوێک دێرین	Sahneyi	Sahna	Laki Kurdish
From hall to hall there is one doorkeeper after another, each more powerful than the last.	هانە دیارە مەکێ ک ئەڕان بەرگیری ئەژ ڤڵاتمان سەرسۏکی فرەێک ئەنجام گیریاس.	Sahneyi	Sahna	Laki Kurdish
"The third doorkeeper is already so terrible that even I cannot bear to look at him."" These are difficulties the man from the country has not expected; the Law, he thinks, should surely be accessible at all times and to everyone"	ئیمە تا ئیسکە هەمیەتێ ڤەی جەریانە نیاشتیمە و سەرمان ڤە کەسب کارمان گەرم بیە، ئەمان ڕووداوەل ڤەردەست دڵ نگەرانمان کردێە.	Sahneyi	Sahna	Laki Kurdish
but as he now takes a closer look at the doorkeeper in his fur coat, with his big sharp nose and long, thin, black Tartar beard	من ڤە مەیدان ڕۊەڕۊ کاخ ئمپراتوری، کارها کەفاشی درم.	Sahneyi	Sahna	Laki Kurdish
he decides that it is better to wait until he gets permission to enter.	ڤە تاریک ڕووشنا دەم شئوەکی، هالیپا دەر دوکان ڤازم نەکردێیە ک دەرگا گشت کۊچەل ڤەرێ مەیدان، پڕ ئەژ ئایم تفەنگە دەستە مئونم.	Sahneyi	Sahna	Laki Kurdish
The doorkeeper gives him a stool and lets him sit down at one side of the door.	ئەمان یانە سەربازەل ئیمە نین، بەشکەم هانە ک دیارە چادرنشینەلێکن ک ئەژ سەرزەمینەل باکووری	Sahneyi	Sahna	Laki Kurdish
There he sits for days and years.	ڤە تەرزێک ک فام کردنێ ئەڕانم خەیاڵە، تا پایتەخت، پایتەختێک ک تا مەرز دۊرینێک فرەی درێ تۊنستێنە ڕێ ڤازا کەن.	Sahneyi	Sahna	Laki Kurdish
He makes many attempts to be admitted, and wearies the doorkeeper by his importunity.	هەر جوورێک! ئیسکە ک هانە ئێرە، هانەیش ک دیارە هەر ڕووژ شمارەیان فرەترا ماو.	Sahneyi	Sahna	Laki Kurdish
The doorkeeper frequently has little interviews with him, asking him questions about his home and many other things, but the questions are put indifferently, as great lords put them, and always finish with the statement that he cannot be let in yet.	ڤە بوونە خەسڵەت و ئاوگڵیان ڤەنام دەیشت و دەر چادرە مەن، چوون ئەژ ماڵ و خانێگ بێزارن.	Sahneyi	Sahna	Laki Kurdish
The man, who has furnished himself with many things for his journey, sacrifices all he has, however valuable, to bribe the doorkeeper.	ڤەختیان ڤەگەرد دەم شمشێر و توک تیر تێژ کردن و تەمرین سوارکاری مەکەنە سەر.	Sahneyi	Sahna	Laki Kurdish
"The doorkeeper accepts everything, but always with the remark: ""I am only taking it to keep you from thinking you have omitted anything."" During these many years the man fixes his attention almost continuously on the doorkeeper."	ئەژ ئی مەیدان ئارامە ک هەمیشە ڤە ترسم لەرزم تەمیزە مەکریا، تەۊلە شەش دانگێک سازینە.	Sahneyi	Sahna	Laki Kurdish
He forgets the other doorkeepers, and this first one seems to him the sole obstacle preventing access to the Law.	هەڵبەت ئیمە ڤەخت و ناڤەخت تەخەلا مەکەیمن ئەژ دوکانەلمان بچیمنە دەیشت و لانەکەم گەنترین گەنگوتاڵەل پاکا کەیمن، ئەمان ئی کارە ڕووژ ڤە ڕووژ کەمتر ئەنجامە مەگرێ، چوون ڕەنجێ بێڤەرە، جیا ئەژ یە ئی مەترسیشە هەس ک بکئویمە ژێر سوم ئەسبەل یا ڤە زەرب شەلاخ زامدار بۊمن.	Sahneyi	Sahna	Laki Kurdish
He curses his bad luck, in his early years boldly and loudly; later, as he grows old, he only grumbles to himself.	نماو ڤەگەرد ئی چادرنیشێنەلە قسە کرد.	Sahneyi	Sahna	Laki Kurdish
He becomes childish, and since in his yearlong contemplation of the doorkeeper he has come to know even the fleas in his fur collar, he begs the fleas as well to help him and to change the doorkeeper's mind.	زوان ئیمە هالیان نماو.	Sahneyi	Sahna	Laki Kurdish
At length his eyesight begins to fail, and he does not know whether the world is really darker or whether his eyes are only deceiving him.	ئەسڵەن وژیانیش زوان تایبەتێک نەێرن.	Sahneyi	Sahna	Laki Kurdish
Yet in his darkness he is now aware of a radiance that streams inextinguishably from the gateway of the Law.	جوور بەچکە قڵا قسەلیانە یەکا هالیە مەکەن.	Sahneyi	Sahna	Laki Kurdish
Now he has not very long to live.	ئی دەنگ قاڕە قاڕە هەمیشە بەرزە.	Sahneyi	Sahna	Laki Kurdish
Before he dies, all his experiences in these long years gather themselves in his head to one point, a question he has not yet asked the doorkeeper.	ڕێوڕەسم ژیان ئیمە و ئەوان ئەڕا هەر دولا نافام و ئەڵاجئویە.	Sahneyi	Sahna	Laki Kurdish
He waves him nearer, since he can no longer raise his stiffening body.	ڤە بوونە یەسە ک خوەش ڤە زوان ئەشارەیش نەێرن.	Sahneyi	Sahna	Laki Kurdish
The doorkeeper has to bend low toward him, for the difference in height between them has altered much to the man's disadvantage.	چناکە وژت ئەر جاکەن کەین و دەست وژت ئەژ جومگە جیا کەینا، هەمباز مئونین ک قسەت حالی نئوینە و هەرگزیش حالی نمئون.	Sahneyi	Sahna	Laki Kurdish
"What do you want to know now? asks the doorkeeper; ""you are insatiable."""	فرەجار دەم پاسکانییە مەکەن، ئە ڤەختەسە ک مئونین سفیدی چەمەلیان جاوەجا ماوا و کەفێ لێر ئەژ دەمیان ڕێە مەگرێ، ئەمان وەگەرد ئە کارە نە نمەیتن چێیک بووشن نە کەسێک بترسێنن، زاتێیان هانەسە.	Sahneyi	Sahna	Laki Kurdish
"Everyone strives to reach the Law, says the man, ""so how does it happen that for all these many years no one but myself has ever begged for admittance?"" The doorkeeper recognizes that the man has reached his end, and, to let his failing senses catch the words, roars in his ear:"	هەر چشتێک دڵیان بەیتێ هیزەمەن.	Sahneyi	Sahna	Laki Kurdish
No one else could ever be admitted here, since this gate was made only for you.	نماو بووشین زوورکارییە مەکەن.	Sahneyi	Sahna	Laki Kurdish
"I am now going to shut it."""	دەست ک دوڕە مەکەن گشت کەسێک مەچێیە لا و گشت چێیە مەیلێیە ئێختیاریان.	Sahneyi	Sahna	Laki Kurdish
In the Penal Colony	ئەژ ئەنبارە وژم تا ئیسکە چشتەل تاکێک هاوردێنەسە چنگا.	Sahneyi	Sahna	Laki Kurdish
